latency_ns
1791.67
1958.33
2375.00
7708.33
7666.67
10000.00
9916.67
9875.00
9833.33
9958.33
10000.00
9958.33
9958.33
9958.33
9916.67
9916.67
9875.00
14458.33
14416.67
14125.00
13875.00
13875.00
13583.33
13083.33
13041.67
13041.67
13041.67
13041.67
13041.67
13000.00
13000.00
13000.00
12958.33
22208.33
22208.33
22166.67
22166.67
22166.67
22125.00
22125.00
22125.00
22125.00
22083.33
22041.67
22041.67
22041.67
22000.00
22041.67
22041.67
22083.33
22000.00
22000.00
22000.00
22000.00
22000.00
21875.00
21750.00
21625.00
15083.33
15083.33
15041.67
15041.67
15000.00
15000.00
15000.00
15583.33
15666.67
15666.67
15666.67
15666.67
15666.67
15625.00
15625.00
15666.67
15666.67
15666.67
15666.67
15708.33
15708.33
15750.00
15750.00
15750.00
15750.00
15750.00
15750.00
15750.00
15750.00
15750.00
15750.00
15708.33
15666.67
15666.67
9916.67
9916.67
9875.00
9875.00
9833.33
9791.67
9791.67
9791.67
9791.67
9958.33
10250.00
12208.33
12208.33
12208.33
12208.33
12166.67
12208.33
12166.67
12083.33
12041.67
11875.00
11833.33
11833.33
11791.67
11791.67
11791.67
11791.67
11791.67
11833.33
11833.33
11833.33
11791.67
11750.00
11750.00
11750.00
11750.00
11750.00
12000.00
12000.00
12000.00
12000.00
12000.00
12000.00
11916.67
11875.00
11916.67
11958.33
11833.33
11833.33
11833.33
11833.33
11833.33
11791.67
11791.67
11833.33
11833.33
11791.67
11541.67
11541.67
11541.67
11541.67
11541.67
11541.67
11375.00
11333.33
11291.67
11291.67
11291.67
11333.33
11333.33
5416.67
10750.00
6625.00
6583.33
6541.67
6500.00
6500.00
6458.33
6500.00
6500.00
6500.00
6541.67
6500.00
6500.00
6458.33
6375.00
6375.00
6375.00
6333.33
6375.00
6416.67
6375.00
6333.33
6333.33
6333.33
6333.33
6375.00
6375.00
6250.00
6250.00
6250.00
6291.67
6250.00
6166.67
6166.67
6166.67
6166.67
6166.67
6208.33
6166.67
6125.00
6125.00
6166.67
6166.67
6166.67
6166.67
6125.00
6000.00
5958.33
5916.67
5916.67
5875.00
5833.33
5791.67
5791.67
5708.33
31666.67
12083.33
12041.67
12041.67
12000.00
12000.00
11958.33
11916.67
11916.67
11875.00
11750.00
11625.00
11625.00
11666.67
11666.67
11583.33
11583.33
11583.33
11583.33
11583.33
11416.67
11333.33
11333.33
11333.33
11333.33
11250.00
11208.33
11166.67
11166.67
11083.33
11041.67
11000.00
10958.33
10916.67
10916.67
10916.67
10875.00
10875.00
10833.33
11041.67
11041.67
11083.33
11083.33
11083.33
11083.33
8333.33
8291.67
8250.00
8250.00
8208.33
8166.67
8125.00
8125.00
8083.33
8083.33
8041.67
8041.67
7916.67
7875.00
7875.00
7833.33
7833.33
7833.33
7833.33
7791.67
7708.33
7750.00
7625.00
7583.33
7541.67
7541.67
7500.00
7500.00
7458.33
7416.67
7375.00
7333.33
7291.67
8875.00
8833.33
25708.33
8666.67
8750.00
16458.33
16500.00
16458.33
16458.33
16458.33
16416.67
16375.00
16333.33
16333.33
16333.33
16291.67
16250.00
16208.33
16208.33
16166.67
16166.67
16083.33
16000.00
15916.67
15875.00
15833.33
15833.33
15791.67
15750.00
15666.67
15625.00
15625.00
15625.00
15583.33
15583.33
15541.67
15500.00
15500.00
15458.33
15458.33
15375.00
15375.00
15375.00
15375.00
15333.33
15333.33
12916.67
12875.00
12916.67
12875.00
12875.00
12833.33
12791.67
12791.67
12750.00
12708.33
12708.33
12666.67
12625.00
12583.33
12583.33
12583.33
12583.33
12541.67
12541.67
12541.67
12500.00
12375.00
12333.33
12291.67
12250.00
12208.33
12250.00
12250.00
12250.00
12083.33
12083.33
12041.67
11958.33
11916.67
11875.00
8500.00
8458.33
8500.00
8458.33
8375.00
8375.00
10291.67
10208.33
10208.33
10208.33
10250.00
10208.33
10125.00
10041.67
9916.67
9875.00
9833.33
9833.33
9833.33
9791.67
9750.00
9750.00
9708.33
9708.33
9666.67
9625.00
9625.00
9541.67
9541.67
9583.33
9583.33
9583.33
9583.33
26125.00
6500.00
6458.33
6416.67
6416.67
6291.67
6333.33
6250.00
6208.33
6166.67
6125.00
6083.33
6083.33
6041.67
5916.67
5875.00
5833.33
5875.00
5833.33
5791.67
5791.67
5750.00
5708.33
5666.67
5666.67
5625.00
5583.33
5500.00
5541.67
5541.67
5541.67
5375.00
5333.33
5333.33
5291.67
5250.00
5250.00
5208.33
5208.33
5208.33
5166.67
5125.00
5083.33
46708.33
9916.67
9875.00
9875.00
9791.67
9750.00
9750.00
9750.00
9750.00
9791.67
9708.33
9708.33
9708.33
9708.33
9708.33
9708.33
9750.00
9708.33
9666.67
9625.00
9625.00
9625.00
9583.33
9625.00
9500.00
9500.00
9500.00
9541.67
9500.00
9458.33
9458.33
9375.00
9333.33
9333.33
9375.00
9291.67
9291.67
9291.67
9291.67
9291.67
9250.00
9250.00
6958.33
6916.67
6916.67
6916.67
6958.33
6958.33
6958.33
6916.67
6916.67
6916.67
6875.00
6875.00
6875.00
6875.00
6833.33
6791.67
6875.00
6875.00
7958.33
10458.33
10458.33
10458.33
10416.67
10333.33
10333.33
10333.33
10333.33
10291.67
10166.67
10166.67
10208.33
10208.33
10208.33
10208.33
10666.67
10625.00
10625.00
10708.33
10708.33
10666.67
10583.33
10500.00
10333.33
500.00
24541.67
9083.33
9041.67
9041.67
9000.00
8958.33
8916.67
8916.67
8875.00
8916.67
8875.00
8875.00
8958.33
8958.33
8958.33
8958.33
8916.67
8875.00
8875.00
8875.00
8875.00
8875.00
8875.00
8958.33
8958.33
8958.33
8958.33
8958.33
9000.00
9000.00
9000.00
8958.33
8875.00
8833.33
8916.67
8916.67
8916.67
8875.00
8875.00
8833.33
8833.33
8833.33
8791.67
8791.67
8791.67
8750.00
8791.67
8791.67
8708.33
8625.00
8583.33
8583.33
8583.33
8583.33
8583.33
8541.67
8416.67
8416.67
8458.33
8458.33
5333.33
5291.67
5291.67
5291.67
5291.67
5291.67
5333.33
5333.33
5291.67
5333.33
5291.67
5291.67
5291.67
5291.67
5291.67
5166.67
5166.67
5166.67
5125.00
5083.33
5125.00
5083.33
5083.33
4958.33
4916.67
4916.67
4916.67
4875.00
4833.33
4791.67
4708.33
4500.00
4500.00
11666.67
2458.33
2375.00
8166.67
35583.33
500.00
500.00
458.33
375.00
250.00
1416.67
500.00
583.33
8541.67
21291.67
21291.67
21250.00
21083.33
20916.67
20833.33
19291.67
19291.67
19291.67
19291.67
19291.67
19250.00
19250.00
19291.67
19250.00
19250.00
19166.67
19208.33
19125.00
19083.33
19083.33
19083.33
19125.00
19083.33
19125.00
19125.00
19083.33
19125.00
19083.33
19083.33
19041.67
19041.67
19041.67
19000.00
19000.00
19000.00
19000.00
19041.67
18958.33
19000.00
18958.33
18958.33
18958.33
18958.33
18958.33
18916.67
18916.67
18875.00
18833.33
18791.67
18791.67
18791.67
18708.33
18750.00
18708.33
18750.00
18750.00
18708.33
18708.33
18666.67
18625.00
18625.00
18583.33
18625.00
18583.33
18625.00
18583.33
18583.33
18625.00
18500.00
18541.67
18458.33
18500.00
18500.00
18458.33
18458.33
18458.33
18458.33
18416.67
18416.67
18416.67
18375.00
18375.00
18375.00
18416.67
18416.67
18333.33
18375.00
18333.33
18333.33
18333.33
18250.00
18250.00
18208.33
18250.00
18208.33
17000.00
17000.00
17000.00
17000.00
17000.00
17000.00
16958.33
16958.33
17000.00
16958.33
16958.33
16916.67
16916.67
16916.67
16875.00
16875.00
16791.67
16833.33
16750.00
16750.00
16750.00
16708.33
16750.00
16708.33
16708.33
16708.33
16708.33
16708.33
16708.33
16708.33
16708.33
16750.00
16750.00
17041.67
16750.00
16708.33
16750.00
16750.00
16750.00
16708.33
16666.67
16708.33
16708.33
16583.33
13791.67
13750.00
13750.00
13708.33
13750.00
13750.00
13708.33
13708.33
13625.00
13625.00
13625.00
13625.00
13625.00
13625.00
13666.67
13583.33
13500.00
13500.00
13458.33
13458.33
13458.33
13416.67
13416.67
13416.67
13458.33
13416.67
13458.33
13416.67
13416.67
13458.33
13416.67
13416.67
13416.67
13416.67
13416.67
13375.00
13416.67
13375.00
13375.00
13333.33
13375.00
13333.33
13208.33
13166.67
13166.67
13166.67
13208.33
13166.67
13166.67
13125.00
13125.00
13083.33
13125.00
13125.00
13125.00
13125.00
13125.00
13166.67
13166.67
13125.00
13166.67
13125.00
13166.67
13125.00
13125.00
13166.67
13125.00
13166.67
13125.00
13166.67
13166.67
13166.67
13166.67
13083.33
13125.00
13083.33
13125.00
13083.33
13083.33
13083.33
13083.33
13000.00
13000.00
12916.67
12958.33
12875.00
12833.33
12833.33
12833.33
12875.00
12750.00
12750.00
12666.67
12625.00
12625.00
12625.00
12625.00
12625.00
12583.33
12625.00
12625.00
12625.00
12625.00
12583.33
12583.33
12500.00
12500.00
12500.00
12458.33
12416.67
12375.00
12416.67
12375.00
12375.00
12416.67
12375.00
12416.67
12416.67
12375.00
12375.00
12333.33
12375.00
12291.67
12250.00
12125.00
12125.00
12166.67
12125.00
12125.00
12125.00
12083.33
12083.33
12083.33
12083.33
12083.33
12083.33
12041.67
12083.33
12083.33
12041.67
12083.33
12000.00
12000.00
12000.00
11916.67
11958.33
11916.67
11916.67
11916.67
11916.67
11916.67
11875.00
11875.00
11875.00
11875.00
11916.67
11875.00
11833.33
11791.67
11791.67
11750.00
11750.00
11750.00
11750.00
11750.00
11708.33
11750.00
11750.00
11666.67
11666.67
11625.00
11625.00
11583.33
11583.33
11583.33
11583.33
11625.00
11583.33
11583.33
11583.33
11583.33
11583.33
11541.67
11541.67
11500.00
11458.33
11500.00
11458.33
11458.33
11416.67
11416.67
11416.67
11375.00
11375.00
11291.67
11250.00
11291.67
11250.00
11250.00
11250.00
11250.00
11291.67
11250.00
11291.67
11250.00
11291.67
11291.67
11291.67
11291.67
11291.67
11291.67
11291.67
11291.67
11291.67
11291.67
11291.67
11250.00
11250.00
11208.33
11166.67
11125.00
11041.67
11083.33
11083.33
14583.33
16125.00
16125.00
16125.00
16083.33
16125.00
16083.33
16125.00
16083.33
3583.33
3625.00
3541.67
3541.67
3541.67
3500.00
4125.00
4083.33
4125.00
4125.00
4083.33
4083.33
4041.67
4041.67
4041.67
3958.33
3958.33
3916.67
3916.67
3916.67
3916.67
3916.67
3875.00
3875.00
3833.33
3833.33
3833.33
3791.67
3833.33
3791.67
3833.33
3750.00
3791.67
3791.67
3750.00
3750.00
3708.33
3666.67
3666.67
3625.00
3666.67
3583.33
3583.33
3500.00
15125.00
11458.33
11500.00
11458.33
11458.33
11416.67
11416.67
11416.67
11375.00
11416.67
11375.00
11416.67
11416.67
11416.67
11458.33
11416.67
11416.67
11416.67
11416.67
11416.67
11333.33
11333.33
11333.33
11291.67
11250.00
11208.33
11208.33
11083.33
11083.33
11083.33
11041.67
11000.00
10958.33
10958.33
10958.33
10958.33
10958.33
